"EntityType","EntityName","Cluster","Metric","Unit","Samples","Average","P95","P99","Maximum","Minimum","FirstSample","LastSample"
"VM","TG002VMADC014","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMADC014","Cluster_DWH","net.usage.average","KBps","11","78,4545","164","164","164","16","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS118","Cluster_PF_SAGE","cpu.ready.summation","millisecond","359","92438,0752","118038","127220","130112","72747","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS118","Cluster_PF_SAGE","cpu.usage.average","%","359","5,0985","5,77","6,15","6,29","4,68","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS118","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","359","1099,493","1244","1325","1357","1009","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS118","Cluster_PF_SAGE","disk.usage.average","KBps","359","114,0362","373","792","993","33","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS118","Cluster_PF_SAGE","mem.consumed.average","KB","359","25164260,6128","25164870","25164880","25164883","25094880","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS118","Cluster_PF_SAGE","mem.usage.average","%","359","5,6858","8,42","13","17,33","4,5","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS118","Cluster_PF_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS118","Cluster_PF_SAGE","net.usage.average","KBps","359","1,8914","8","22","26","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS090","Cluster_PF_BSS","cpu.ready.summation","millisecond","359","24660,7437","33391","36529","36775","6892","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS090","Cluster_PF_BSS","cpu.usage.average","%","359","35,8589","38,72","39,67","40,61","32,6","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS090","Cluster_PF_BSS","cpu.usagemhz.average","MHz","359","3863,7382","4172","4275","4376","3513","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS090","Cluster_PF_BSS","disk.usage.average","KBps","359","3596,6602","6729","7394","10625","42","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS090","Cluster_PF_BSS","mem.consumed.average","KB","359","16776557,3733","16776977","16776983","16776993","16730330","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS090","Cluster_PF_BSS","mem.usage.average","%","359","7,3337","9,13","9,87","11,55","4,74","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS090","Cluster_PF_BSS","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS090","Cluster_PF_BSS","net.usage.average","KBps","359","13,532","103","208","340","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCO017","Cluster_DWH","cpu.ready.summation","millisecond","11","2247857,7273","2935449","2935449","2935449","1626929","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO017","Cluster_DWH","cpu.usage.average","%","11","6,8727","7,05","7,05","7,05","6,45","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO017","Cluster_DWH","cpu.usagemhz.average","MHz","11","2305,8182","2367","2367","2367","2163","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO017","Cluster_DWH","disk.usage.average","KBps","11","138,8182","1074","1074","1074","36","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO017","Cluster_DWH","mem.consumed.average","KB","11","14653354,8182","16782909","16782909","16782909","11563546","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO017","Cluster_DWH","mem.usage.average","%","11","4,3264","10,7","10,7","10,7","3,49","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO017","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO017","Cluster_DWH","net.usage.average","KBps","11","4072","4178","4178","4178","3798","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMSPT001","Cluster_BSS","cpu.ready.summation","millisecond","359","53245,61","63935","68524","86355","37299","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSPT001","Cluster_BSS","cpu.usage.average","%","359","2,3361","2,94","3,34","3,42","1,95","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSPT001","Cluster_BSS","cpu.usagemhz.average","MHz","359","700,6295","880","1001","1026","584","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSPT001","Cluster_BSS","disk.usage.average","KBps","359","105,4095","254","549","607","65","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSPT001","Cluster_BSS","mem.consumed.average","KB","359","67090804,6017","67093491","67093568","67093656","66905800","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSPT001","Cluster_BSS","mem.usage.average","%","359","2,7012","3,13","3,42","3,59","2,07","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSPT001","Cluster_BSS","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSPT001","Cluster_BSS","net.usage.average","KBps","359","11,9192","57","57","59","3","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBM175_RE","Cluster_PF_BSS","cpu.ready.summation","millisecond","359","13243,961","20957","26290","27956","7328","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBM175_RE","Cluster_PF_BSS","cpu.usage.average","%","359","0,1232","0,31","0,33","0,33","0,08","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBM175_RE","Cluster_PF_BSS","cpu.usagemhz.average","MHz","359","55,6156","137","142","144","37","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBM175_RE","Cluster_PF_BSS","disk.usage.average","KBps","359","161,5237","1493","1517","1520","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBM175_RE","Cluster_PF_BSS","mem.consumed.average","KB","359","66863719,5209","66865179","66865320","66865468","66678624","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBM175_RE","Cluster_PF_BSS","mem.usage.average","%","359","1,1294","2,27","2,4","2,44","0,99","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBM175_RE","Cluster_PF_BSS","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCO021","Cluster_DWH","cpu.ready.summation","millisecond","11","2272451,1818","2859573","2859573","2859573","1602731","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO021","Cluster_DWH","cpu.usage.average","%","11","9,1073","9,32","9,32","9,32","8,56","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO021","Cluster_DWH","cpu.usagemhz.average","MHz","11","3054,7273","3124","3124","3124","2871","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO021","Cluster_DWH","disk.usage.average","KBps","11","356,3636","1416","1416","1416","243","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO021","Cluster_DWH","mem.consumed.average","KB","11","35961328,4545","38625449","38625449","38625449","30194429","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO021","Cluster_DWH","mem.usage.average","%","11","3,7764","9,72","9,72","9,72","2,98","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO021","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO021","Cluster_DWH","net.usage.average","KBps","11","2326,9091","2418","2418","2418","2199","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMPKI100","Cluster_BSS","cpu.ready.summation","millisecond","359","86110,1003","104317","109298","112933","54935","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMPKI100","Cluster_BSS","cpu.usage.average","%","359","1,4617","1,72","1,78","1,92","1,13","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMPKI100","Cluster_BSS","cpu.usagemhz.average","MHz","359","292,3064","343","356","384","226","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMPKI100","Cluster_BSS","disk.usage.average","KBps","359","78,9721","216","554","606","36","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMPKI100","Cluster_BSS","mem.consumed.average","KB","359","16766639,5905","16768068","16769024","16769024","16628308","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMPKI100","Cluster_BSS","mem.usage.average","%","359","6,5619","7,59","8,25","10,57","5,36","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMPKI100","Cluster_BSS","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMPKI100","Cluster_BSS","net.usage.average","KBps","359","6,6045","25","28","30","2","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS217","Cluster_DWH","cpu.ready.summation","millisecond","11","39412,2727","61006","61006","61006","24370","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS217","Cluster_DWH","cpu.usage.average","%","11","0,9845","1,73","1,73","1,73","0,84","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS217","Cluster_DWH","cpu.usagemhz.average","MHz","11","20,1818","36","36","36","17","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS217","Cluster_DWH","disk.usage.average","KBps","11","28,7273","196","196","196","11","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS217","Cluster_DWH","mem.consumed.average","KB","11","2197480,3636","2599529","2599529","2599529","1512487","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS217","Cluster_DWH","mem.usage.average","%","11","2,1909","8,32","8,32","8,32","1,49","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS217","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS217","Cluster_DWH","net.usage.average","KBps","11","1","1","1","1","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMAPP190","Cluster_PF_SAGE","cpu.ready.summation","millisecond","359","50259,195","78242","97145","101439","21246","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP190","Cluster_PF_SAGE","cpu.usage.average","%","359","11,1878","16,18","17,1","19,61","5,45","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP190","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","359","1205,5209","1744","1842","2113","587","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP190","Cluster_PF_SAGE","disk.usage.average","KBps","359","156,4903","471","826","2387","63","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP190","Cluster_PF_SAGE","mem.consumed.average","KB","359","16763643,6045","16776265","16776272","16776276","15291443","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP190","Cluster_PF_SAGE","mem.usage.average","%","359","21,5978","23,68","25,76","30,6","18,12","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP190","Cluster_PF_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMAPP190","Cluster_PF_SAGE","net.usage.average","KBps","359","801,1727","940","1010","1153","494","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMOCO020","Cluster_DWH","cpu.ready.summation","millisecond","11","1033327,6364","1217065","1217065","1217065","829280","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO020","Cluster_DWH","cpu.usage.average","%","11","3,5391","3,64","3,64","3,64","3,39","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO020","Cluster_DWH","cpu.usagemhz.average","MHz","11","1188,4545","1222","1222","1222","1139","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO020","Cluster_DWH","disk.usage.average","KBps","11","717,2727","1864","1864","1864","594","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO020","Cluster_DWH","mem.consumed.average","KB","11","16684666,0909","18924003","18924003","18924003","12896121","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO020","Cluster_DWH","mem.usage.average","%","11","2,8273","8,61","8,61","8,61","1,81","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO020","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMOCO020","Cluster_DWH","net.usage.average","KBps","11","732,7273","750","750","750","686","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH016","Cluster_DWH","cpu.ready.summation","millisecond","11","972149,6364","1089261","1089261","1089261","788902","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH016","Cluster_DWH","cpu.usage.average","%","11","0,8509","1,51","1,51","1,51","0,74","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH016","Cluster_DWH","cpu.usagemhz.average","MHz","11","286,4545","508","508","508","249","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH016","Cluster_DWH","disk.usage.average","KBps","11","383","3764","3764","3764","34","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH016","Cluster_DWH","mem.consumed.average","KB","11","31100811,2727","33507129","33507129","33507129","25354981","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH016","Cluster_DWH","mem.usage.average","%","11","3,0091","9,91","9,91","9,91","2,16","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH016","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDWH016","Cluster_DWH","net.usage.average","KBps","11","9,3636","23","23","23","3","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMICC122","Cluster_PF_SAGE","cpu.ready.summation","millisecond","359","71966,4624","87578","112560","117046","57425","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMICC122","Cluster_PF_SAGE","cpu.usage.average","%","359","6,1974","7,51","8,19","9,38","5,09","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMICC122","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","359","1336,3454","1619","1766","2023","1098","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMICC122","Cluster_PF_SAGE","disk.usage.average","KBps","359","252,429","535","755","1854","143","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMICC122","Cluster_PF_SAGE","mem.consumed.average","KB","359","33545181,624","33545203","33545208","33545211","33545120","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMICC122","Cluster_PF_SAGE","mem.usage.average","%","359","11,8991","13,01","13,52","14,32","7,82","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMICC122","Cluster_PF_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMICC122","Cluster_PF_SAGE","net.usage.average","KBps","359","1272,8245","3574","4678","4783","364","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS028","Cluster_PF_BSS","cpu.ready.summation","millisecond","359","51564,844","66776","74309","84184","24603","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS028","Cluster_PF_BSS","cpu.usage.average","%","359","6,8043","12,21","20,51","24,37","3,45","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS028","Cluster_PF_BSS","cpu.usagemhz.average","MHz","359","1100,1838","1973","3316","3940","559","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS028","Cluster_PF_BSS","disk.usage.average","KBps","359","2734,2813","14188","29481","32935","38","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS028","Cluster_PF_BSS","mem.consumed.average","KB","359","67088349,3788","67091996","67092000","67092000","66905598","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS028","Cluster_PF_BSS","mem.usage.average","%","359","5,6633","10,53","16,68","20,53","3,5","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS028","Cluster_PF_BSS","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS028","Cluster_PF_BSS","net.usage.average","KBps","359","145,0223","291","552","894","10","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMBIP018","Cluster_DWH","cpu.ready.summation","millisecond","11","92406,1818","111727","111727","111727","69062","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBIP018","Cluster_DWH","cpu.usage.average","%","11","0,7336","0,94","0,94","0,94","0,69","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBIP018","Cluster_DWH","cpu.usagemhz.average","MHz","11","61,4545","79","79","79","58","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBIP018","Cluster_DWH","disk.usage.average","KBps","11","24,6364","260","260","260","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBIP018","Cluster_DWH","mem.consumed.average","KB","11","2706310,9091","3124320","3124320","3124320","2005802","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBIP018","Cluster_DWH","mem.usage.average","%","11","1,9991","8","8","8","1,33","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBIP018","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMBIP018","Cluster_DWH","net.usage.average","KBps","11","1","1","1","1","1","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMDBS069","Cluster_PF_SAGE","cpu.ready.summation","millisecond","359","130336,6992","148702","153192","155379","81961","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS069","Cluster_PF_SAGE","cpu.usage.average","%","359","0,3741","0,4","0,42","0,42","0,35","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS069","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","359","81,5181","87","91","92","77","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS069","Cluster_PF_SAGE","disk.usage.average","KBps","359","16,9889","17","54","204","15","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS069","Cluster_PF_SAGE","mem.consumed.average","KB","359","21203992,8524","21402858","21402878","21402883","21015266","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS069","Cluster_PF_SAGE","mem.usage.average","%","359","1,4579","1,74","1,88","1,98","1,1","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS069","Cluster_PF_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS092","Cluster_PF_BSS","cpu.ready.summation","millisecond","359","19789,0891","27955","34010","36223","7352","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS092","Cluster_PF_BSS","cpu.usage.average","%","359","33,1228","36,55","36,74","37,3","10,32","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS092","Cluster_PF_BSS","cpu.usagemhz.average","MHz","359","3568,9304","3937","3959","4019","1112","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS092","Cluster_PF_BSS","disk.usage.average","KBps","359","37,5181","68","434","470","16","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS092","Cluster_PF_BSS","mem.consumed.average","KB","359","19815239,2061","19816400","19816438","19816479","19705905","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS092","Cluster_PF_BSS","mem.usage.average","%","359","3,6107","7,2","7,55","7,62","1,28","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS092","Cluster_PF_BSS","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMDBS092","Cluster_PF_BSS","net.usage.average","KBps","359","0,1476","1","2","14","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMPSP001","Cluster_DWH","cpu.ready.summation","millisecond","11","408090,8182","439817","439817","439817","378711","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMPSP001","Cluster_DWH","cpu.usage.average","%","11","0,9691","2,59","2,59","2,59","0,78","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMPSP001","Cluster_DWH","cpu.usagemhz.average","MHz","11","163","434","434","434","132","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMPSP001","Cluster_DWH","disk.usage.average","KBps","11","352,2727","3354","3354","3354","37","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMPSP001","Cluster_DWH","mem.consumed.average","KB","11","24928529,7273","25138817","25138817","25138817","22977101","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMPSP001","Cluster_DWH","mem.usage.average","%","11","3,0745","10,69","10,69","10,69","2,2","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMPSP001","Cluster_DWH","mem.vmmemctl.average","KB","11","0","0","0","0","0","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMPSP001","Cluster_DWH","net.usage.average","KBps","11","2,0909","3","3","3","2","28/08/2026 00:00:00","07/09/2026 00:00:00"
"VM","TG002VMINF122","Cluster_SAGE","cpu.ready.summation","millisecond","359","14207,0111","18605","21863","25707","9515","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF122","Cluster_SAGE","cpu.usage.average","%","359","13,0682","13,99","14,35","25,8","12,3","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF122","Cluster_SAGE","cpu.usagemhz.average","MHz","359","1147,1504","1228","1260","2265","1079","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF122","Cluster_SAGE","disk.usage.average","KBps","359","602,4791","880","986","1070","533","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF122","Cluster_SAGE","mem.consumed.average","KB","359","22003721,1226","22007808","22007808","22007808","21824410","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF122","Cluster_SAGE","mem.usage.average","%","359","16,1184","17,28","18,18","19,28","14,61","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF122","Cluster_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMINF122","Cluster_SAGE","net.usage.average","KBps","359","961,4039","1135","1174","1186","800","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSnD002","Cluster_PF_SAGE","cpu.ready.summation","millisecond","359","38229,5348","73988","87552","99564","21513","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSnD002","Cluster_PF_SAGE","cpu.usage.average","%","359","9,5637","9,81","9,95","10,36","9,32","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSnD002","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","359","2061,7131","2115","2145","2232","2010","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSnD002","Cluster_PF_SAGE","disk.usage.average","KBps","359","227","238","264","492","206","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSnD002","Cluster_PF_SAGE","mem.consumed.average","KB","359","33433600","33433600","33433600","33433600","33433600","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSnD002","Cluster_PF_SAGE","mem.usage.average","%","359","9,9115","10,48","11,59","12,36","9,03","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSnD002","Cluster_PF_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMSnD002","Cluster_PF_SAGE","net.usage.average","KBps","359","1,4373","2","5","47","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMFLWCOL02","Cluster_SAGE","cpu.ready.summation","millisecond","359","58221,4513","64783","68528","70374","49767","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMFLWCOL02","Cluster_SAGE","cpu.usage.average","%","359","1,5456","1,57","1,58","1,58","1,49","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMFLWCOL02","Cluster_SAGE","cpu.usagemhz.average","MHz","359","408,2646","415","417","418","393","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMFLWCOL02","Cluster_SAGE","disk.usage.average","KBps","359","4,7493","6","6","12","4","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMFLWCOL02","Cluster_SAGE","mem.consumed.average","KB","359","32625344,8552","32649150","32651196","32651197","32422962","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMFLWCOL02","Cluster_SAGE","mem.usage.average","%","359","2,3269","2,59","2,69","2,77","1,87","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMFLWCOL02","Cluster_SAGE","mem.vmmemctl.average","KB","359","0","0","0","0","0","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMFLWCOL02","Cluster_SAGE","net.usage.average","KBps","359","3","3","3","3","3","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMCDR171","Cluster_PF_SAGE","cpu.ready.summation","millisecond","359","233732,0752","346551","401570","428386","9308","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMCDR171","Cluster_PF_SAGE","cpu.usage.average","%","359","40,757","95,81","118,47","121,67","22,68","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMCDR171","Cluster_PF_SAGE","cpu.usagemhz.average","MHz","359","17568,1198","41298","51062","52439","9779","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMCDR171","Cluster_PF_SAGE","disk.usage.average","KBps","359","297784,8468","925518","1519949","2539558","7047","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMCDR171","Cluster_PF_SAGE","mem.consumed.average","KB","359","78642818,1727","78642852","78642874","78642882","78642732","09/08/2026 22:00:00","08/09/2026 18:00:00"
"VM","TG002VMCDR171","Cluster_PF_SAGE","mem.usage.average","%","359","68,2657","71,17","72,01","72,87","54,78","09/08/2026 22:00:00","08/09/2026 18:00:00"
